sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1390,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Streptomycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,26.0,,,,37.0,,0.1,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1391,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Amoxicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,10.0,,,,10.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1392,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Ampicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,20.0,,,,34.0,,1.9,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1393,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Penicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,11.0,,1.5,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1394,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Piperacillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,10.0,,,,14.0,,1.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1395,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Faropenem,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,34.0,,,,34.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1396,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Ceftazidime,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,21.0,,,,21.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1397,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Ceftriaxone,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,14.0,,,,14.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1398,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Cefotaxime,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,15.0,,,,16.0,,0.1,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1399,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Polymyxin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,9.0,,0.7,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1400,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Vancomycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,24.0,,,,25.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1401,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Erythromycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,19.0,,,,19.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1402,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Nalidixic acid,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,9.0,,,,12.0,,0.8,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1403,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Rifampicin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,16.0,,,,16.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1404,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Tetracycline,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,30.0,,,,39.0,,0.7,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1405,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Doxycycline,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,19.0,,,,19.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1406,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Chloramphenicol,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,24.0,,,,32.0,,0.8,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1407,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Nitrofurantoin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,11.0,,,,20.0,,2.3,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1408,Ag,Bacillus subtilis,,green_synthesis using Dioscorea bulbifera tuber extract,Trimethoprim,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,20.0,,7.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1409,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Amikacin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,15.0,,,,20.0,,0.8,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1410,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Gentamicin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,20.0,,,,22.0,,0.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1411,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Kanamycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,20.0,,,,22.0,,0.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1412,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Streptomycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,23.0,,,,23.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1413,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Amoxicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,10.0,,1.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1414,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Ampicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,11.0,,,,13.0,,0.4,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1415,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Penicillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,11.0,,1.5,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1416,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Piperacillin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,15.0,,1.3,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1417,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Faropenem,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,22.0,,,,23.0,,0.1,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1418,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Ceftazidime,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,16.0,,,,17.0,,0.1,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1419,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Ceftriaxone,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,15.0,,,,15.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1420,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Cefotaxime,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,18.0,,,,18.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1421,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Polymyxin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,11.0,,,,12.0,,0.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1422,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Vancomycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,18.0,,,,18.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1423,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Erythromycin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,16.0,,,,20.0,,0.6,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1424,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Nalidixic acid,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,13.0,,2.4,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1425,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Rifampicin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,17.0,,,,17.0,,0.0,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1426,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Tetracycline,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,22.0,,,,24.0,,0.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1427,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Doxycycline,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,19.0,,,,20.0,,0.1,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1428,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Chloramphenicol,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,23.0,,,,25.0,,0.2,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1429,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Nitrofurantoin,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,13.0,,2.4,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
1430,Ag,Pseudomonas koreensis,,green_synthesis using Dioscorea bulbifera tuber extract,Trimethoprim,500.0,30.0,8,20.0,13.5,nanorods and triangles,disc_diffusion,7.0,,,,13.0,,2.4,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.2147/ijn.s24793,36,18.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,Synergistic ROS-Associated Antimicrobial Activity of Silver Nanoparticles and Gentamicin Against�Staphylococcus epidermidis,True,True,green,36_chopade2012.pdf,1
